WS10M,PS,PRECTOTCORR,T2MDEW,ALLSKY_SFC_LW_DWN,WS50M_RANGE,Evaporation_Rate,Sensible_Heat_Flux,date
2.6396,73.0724,0.0392,-5.6124,250.4232,3.9716,249.88287127331247,50.4742098969343,2022-03-04
2.606,73.1052,0.0,-6.1068,236.7092,3.956,236.1811556514876,49.94638061026483,2022-03-05
2.2292,73.164,0.0,-4.0004,262.0236,4.102,261.5159407891626,42.4243895248085,2022-03-06
2.428,73.2696,0.0,-3.7876,264.336,4.0664,263.83102989836163,46.237931260722334,2022-03-07
2.4344,73.202,0.0,-5.5528,240.8988,4.042,240.38110043104666,46.62256748493062,2022-03-08
2.6236,73.1184,0.0,-5.2364,243.0812,4.1,242.5697880821941,50.129388451700166,2022-03-09
2.4456,73.052,0.0,-3.8748,264.0068,3.5452,263.4995384611866,46.44982091761464,2022-03-10
2.5316,73.0764,0.0,-3.7876,245.7696,3.894,245.30009792729092,48.08372706578786,2022-03-11
2.4756,73.086,0.0,-4.5764,247.708,3.8112,247.20934359434315,47.16438892501664,2022-03-12
2.188,73.1676,0.0,-2.218,256.3808,3.682,255.93904119417687,41.3683967016536,2022-03-13
2.3052,73.2284,0.0,-0.9928,262.244,2.8904,261.8266977787388,43.42413666355753,2022-03-14
2.6956,73.0308,0.0008,0.1376,270.4028,4.608,270.0026716399491,50.431797073691286,2022-03-15
2.6528,72.9248,0.112,-1.3296,270.538,4.188,270.09801725347353,49.82652197262584,2022-03-16
2.2548,73.1572,0.1044,-1.04,284.2552,3.4408,283.8014904185446,42.4407904354557,2022-03-17
2.4076,73.2148,0.0,2.4868,290.5524,4.5016,290.1818838350858,44.77224592571991,2022-03-18
2.8432,73.0292,0.0096,1.2028,286.0656,4.8592,285.67005335257375,52.98554693980174,2022-03-19
3.1412,72.8336,0.006,0.378,285.9972,5.2784,285.58044727102697,58.558297319682445,2022-03-20
2.7424,72.9232,0.0,-1.642,261.3836,3.9704,260.9498023518394,51.567580184262546,2022-03-21
2.7336,72.946,0.0008,-2.9404,259.8156,4.584,259.34623342020484,51.665250386190394,2022-03-22
3.2148,72.9256,0.0028,-1.6232,274.9788,5.776,274.5229964241177,60.44830592451075,2022-03-23
3.2404,72.78,0.0136,-2.3444,280.5192,5.2784,280.03184190953453,60.96995841030984,2022-03-24
3.5196,72.7548,0.0004,-2.1148,272.1492,6.6,271.6834187554278,66.14425476884699,2022-03-25
3.1168,72.9292,0.0,-3.9956,253.3792,5.868,252.8884451567373,59.12508333394128,2022-03-26
3.0348,73.076,0.0,-4.3604,259.882,6.42,259.36630647842725,57.76373227531859,2022-03-27
3.2864,73.0932,0.0,-4.3516,265.3524,5.8848,264.8261594824504,62.56530746255189,2022-03-28
3.364,72.992,0.0,-5.906,264.296,6.018,263.7143515521996,64.32594160914348,2022-03-29
3.5776,73.0404,0.0012,-7.186,263.0848,6.1332,262.45331896744966,68.78518881453257,2022-03-30
3.428,73.0928,0.0,-6.7436,266.1128,6.062,265.4929964807467,65.84664066611775,2022-03-31
2.7428,73.108,0.0,-4.6448,259.4996,4.2296,258.97481864855206,52.284048399469725,2022-04-01
3.4808,73.212,0.0008,-2.9932,263.486,6.2184,263.00834827218677,66.04018828531429,2022-04-02
3.5448,73.152,0.0,-5.192,255.9188,5.5808,255.38197916496406,67.75074555384049,2022-04-03
3.2164,73.1008,0.0,-5.6488,251.5928,5.8404,251.0486169135211,61.536007230888195,2022-04-04
3.0396,73.3232,0.0,-5.1672,254.164,5.2796,253.63174517986917,58.22557561138193,2022-04-05
3.1384,73.3404,0.0116,-5.298,249.6912,5.5996,249.16370728671154,60.161622579483726,2022-04-06
2.9148,73.2952,0.0008,-4.1236,258.1544,5.4652,257.6501322255487,55.597115483705394,2022-04-07
2.7884,73.146,0.0008,-1.9312,259.0392,4.9144,258.6011299930425,52.648830739870725,2022-04-08
3.4792,73.0324,0.0508,-2.118,269.462,6.368,269.00072160353284,65.63526793413762,2022-04-09
2.9876,73.0068,0.2312,-3.2164,263.3152,4.5116,262.83079640544116,56.570716844489894,2022-04-10
2.7952,73.024,0.0004,-2.4652,270.706,4.9992,270.231960902369,52.793141013898484,2022-04-11
2.8284,73.0448,0.0,-2.4044,292.0996,5.2792,291.5901282752259,53.42340814092593,2022-04-12
3.2336,72.9376,1.2268,-1.5224,304.956,6.5208,304.4538035520827,60.789242765472714,2022-04-13
3.2452,72.7328,0.9592,-2.1264,302.3768,5.2892,301.85889270870956,60.97159125009081,2022-04-14
3.332,72.6756,0.258,-4.7616,286.5292,5.2428,285.94522406349995,63.16736230147607,2022-04-15
3.1048,72.6852,0.1204,-2.5688,282.6776,5.7328,282.1792289932201,58.39085922031981,2022-04-16
2.7284,72.8424,0.0032,-4.0516,273.8436,4.3424,273.31123530940687,51.70636846111284,2022-04-17
2.9304,73.0724,0.0,-4.6752,266.888,5.3484,266.34718182737834,55.839254911383726,2022-04-18
3.1216,73.1784,0.0008,-3.0784,282.1768,5.8768,281.6623915252971,59.216687418236305,2022-04-19
3.5804,73.022,0.0,-2.3632,275.7928,7.0676,275.3130641309755,67.59594548071388,2022-04-20
3.472,73.08,0.0464,-0.8816,306.5148,6.4056,306.0305400671673,65.24449603940285,2022-04-21
3.6528,73.0356,0.122,-0.232,307.1672,6.1244,306.70177785768453,68.43703417800623,2022-04-22
3.5884,73.0084,0.0076,-4.4576,262.904,5.8324,262.3789243733789,68.26233837350492,2022-04-23
3.0676,72.8716,0.0,-5.54,268.4892,5.7344,267.9127039389226,58.481373125015416,2022-04-24
3.752,72.8688,0.0,-3.8248,278.3092,7.1848,277.77622556103086,71.07065553227287,2022-04-25
3.4728,72.9496,0.0068,-2.7616,293.7156,5.9532,293.1911835621566,65.59602107914432,2022-04-26
2.8424,73.0068,0.0016,-3.5252,274.9984,5.4332,274.4820958459374,53.882971330070006,2022-04-27
3.2524,73.1072,0.0152,-3.0096,292.276,6.0076,291.7455857935739,61.62223267941848,2022-04-28
3.1928,73.0472,0.0916,-1.5836,305.4016,6.0616,304.8966678746884,60.125973077261456,2022-04-29
2.9652,72.896,1.1048,-0.5508,313.0788,5.2496,312.5946021462421,55.513163565518404,2022-04-30
3.0256,72.86,0.7772,0.1532,319.5444,5.3844,319.07202596718844,56.4701350835977,2022-05-01
2.612,72.856,0.5452,-0.1696,308.5568,3.9324,308.09114019843935,48.80562686701907,2022-05-02
2.7296,72.9824,0.788,2.6736,323.8144,4.984,323.4062710211732,50.56483481045674,2022-05-03
2.852,73.0908,1.6116,2.4272,306.1616,5.2748,305.76971702912857,52.95802963657693,2022-05-04
3.0724,72.9412,2.5464,2.4048,306.0488,5.7808,305.6565106232711,56.938437442788064,2022-05-05
3.0184,72.9288,0.5392,3.2988,309.524,5.2828,309.1488130992847,55.74732277918095,2022-05-06
2.6916,72.976,0.5404,1.642,314.5208,4.4436,314.09782499414223,50.043693377520505,2022-05-07
2.4564,72.9312,2.3352,2.8528,323.308,4.3212,322.9050504393795,45.44245911493706,2022-05-08
2.598,72.9476,0.8752,4.7788,337.9512,3.8196,337.57739375110447,47.73967602121665,2022-05-09
2.3604,72.9472,2.2708,5.6396,339.4056,3.4312,339.0494643902089,43.23948659999128,2022-05-10
2.566,72.856,0.452,6.5948,334.4328,4.6852,334.1016740116821,46.78674350624814,2022-05-11
3.3536,72.7692,2.1632,7.0176,345.314,5.7192,344.9807240593208,60.98230230045777,2022-05-12
3.1628,72.5976,1.8084,3.1028,327.0832,5.2892,326.68185765002954,58.19024290721894,2022-05-13
3.2192,72.6744,0.0376,-0.9784,301.4936,6.4332,301.0142869118515,60.179624354727245,2022-05-14
3.398,72.8468,0.0124,-2.5892,305.9048,6.4208,305.36475754856866,64.05187449246058,2022-05-15
3.5312,72.842,0.5356,-0.8556,325.1932,6.2524,324.680291451503,66.13453930323419,2022-05-16
2.942,72.7264,1.7948,1.2224,336.8048,5.2192,336.33967372488877,54.595544463821255,2022-05-17
3.066,72.816,0.676,2.0324,331.552,5.31,331.1169599987809,56.7990640795337,2022-05-18
3.0924,72.8372,0.1504,1.5948,307.5472,5.3748,307.13236851149077,57.396087689295875,2022-05-19
3.8772,72.7172,2.2864,1.1732,318.0568,6.7188,317.6161927490556,71.95412207640922,2022-05-20
3.5028,72.4948,0.9768,-0.3144,317.5028,6.8048,317.0191657930565,65.16044250396156,2022-05-21
3.5244,72.3148,8.7052,2.0864,321.5332,5.7996,321.1127369363757,64.82900829225724,2022-05-22
2.974,72.494,7.1192,2.6124,313.7132,3.8084,313.3162845892521,54.735720909904146,2022-05-23
3.0712,72.7964,6.9204,2.6168,316.7464,5.112,316.3457573307704,56.759542614708664,2022-05-24
2.2924,72.8448,0.88,2.754,298.5968,2.8944,298.2223430891697,42.37344979563107,2022-05-25
2.3112,72.7592,0.0976,4.708,322.634,3.5912,322.2755790734193,42.37067704256415,2022-05-26
2.7384,72.6256,0.3496,7.1044,340.4184,4.9252,340.091563913656,49.681768251366286,2022-05-27
2.9884,72.5852,3.0876,7.23,345.6224,5.4936,345.2930686664546,54.16299100332785,2022-05-28
2.9624,72.6712,0.5916,5.2348,342.7372,5.0984,342.36855875218146,54.140638941249215,2022-05-29
3.3124,72.7332,0.1004,3.5852,320.2132,5.5132,319.83190679825844,60.95003123250962,2022-05-30
2.9212,72.7192,0.0608,0.554,308.9784,4.6948,308.5331855144552,54.3365556005235,2022-05-31
3.3596,72.7684,0.0932,1.7196,303.8072,6.5164,303.4006292595865,62.268234605214936,2022-06-01
3.2624,72.746,0.0024,-0.1104,292.0308,6.0112,291.5917502495175,60.853218468156626,2022-06-02
3.4892,72.6836,0.0,-1.3544,290.1204,5.9596,289.6478111438842,65.32549910943048,2022-06-03
3.616,72.7564,0.0,-1.9396,285.4136,5.934,284.93066322367986,67.91350571345257,2022-06-04
3.3468,72.8284,0.0,-0.696,286.0464,6.0684,285.59985416864424,62.63256614944265,2022-06-05
3.1364,72.794,0.0016,1.3496,301.258,5.652,300.84530201467703,58.23018615670655,2022-06-06
3.0968,72.7552,0.0016,1.626,316.7564,6.0588,316.3299878980397,57.40652587540176,2022-06-07
3.5888,72.6976,0.0004,2.2008,321.4712,6.1796,321.0538307402651,66.3354763435662,2022-06-08
3.4784,72.6572,0.0012,2.8048,330.824,5.62,330.41044413682005,64.11846135254967,2022-06-09
3.4432,72.668,1.1068,3.6988,336.5936,5.7676,336.1956179856077,63.27405631282316,2022-06-10
3.2464,72.6948,1.3576,3.5872,339.9856,5.9436,339.58081313081755,59.70362463910342,2022-06-11
3.34,72.7952,0.4752,3.7272,329.8072,6.2088,329.4179284819315,61.47872907457251,2022-06-12
3.6508,72.882,0.1284,3.4264,317.7636,6.0464,317.38147132298286,67.35286424386554,2022-06-13
3.5972,72.816,0.0024,4.8112,326.2572,6.4108,325.8970463412202,65.97358585808715,2022-06-14
3.5236,72.7176,2.6636,6.5864,333.868,5.5548,333.53726510128854,64.12686686824858,2022-06-15
3.4188,72.7144,3.086,7.6376,355.0792,5.7864,354.7490455081301,61.983923113610324,2022-06-16
3.4256,72.6484,1.754,8.0112,348.9256,6.2344,348.60834741590475,61.96838538291144,2022-06-17
3.718,72.71,3.0336,6.6676,344.5092,5.7344,344.1695965727485,67.63809504937271,2022-06-18
3.9312,72.6296,2.0244,6.374,339.282,5.224,338.9415487001779,71.51259767309757,2022-06-19
3.4028,72.526,2.7912,5.9892,339.0552,5.3156,338.7069303718833,61.89736840711927,2022-06-20
3.2452,72.5824,3.162,5.3136,333.6028,5.0864,333.24571010853134,59.21983911952471,2022-06-21
2.7464,72.9372,0.6944,4.8824,314.28,4.956,313.93458213072233,50.440610441202544,2022-06-22
2.9892,73.008,1.1152,5.0444,320.9,4.866,320.55079554360077,54.92118592211158,2022-06-23
2.9928,72.8636,0.59,6.9264,328.472,4.7596,328.1532296339194,54.509810141414675,2022-06-24
2.8068,72.7808,0.1664,7.7872,339.9212,4.854,339.60796193425824,50.90751619957307,2022-06-25
2.9456,72.9012,1.5092,9.604,353.4116,4.7224,353.11928192189777,53.169497493562154,2022-06-26
3.0468,72.9536,1.9956,11.5136,352.6628,4.588,352.4019562249331,54.66654189955132,2022-06-27
2.9096,72.7372,1.8308,11.1216,356.4252,4.3948,356.15549233807315,52.12178231134377,2022-06-28
3.0788,72.5288,5.9732,12.016,354.3348,5.0072,354.08024100365253,54.82227969525767,2022-06-29
2.7876,72.6544,13.9496,11.6208,348.2336,4.2824,347.97763023529643,49.7920246613288,2022-06-30
2.5696,72.7132,1.5412,11.312,357.81,3.604,357.54222947309415,45.98512666580842,2022-07-01
2.414,72.6616,11.9504,12.1616,359.9432,3.01,359.6867790495695,43.04132755970633,2022-07-02
2.5536,72.7372,5.3828,12.5328,355.6316,3.9676,355.38361732838825,45.518529113945974,2022-07-03
2.4308,72.7548,1.7768,12.1316,353.216,3.6276,352.96393493897233,43.4010245873718,2022-07-04
2.736,72.7972,6.6776,12.788,355.2632,3.974,355.0190846616997,48.7665192035514,2022-07-05
2.9724,73.0276,6.1584,12.8204,352.2512,3.7928,352.00960453360807,53.14177579919554,2022-07-06
2.592,73.0928,1.1936,12.7288,348.206,3.5276,347.96591833266825,46.39706520433811,2022-07-07
2.2704,72.9112,2.3004,12.7304,354.742,3.6216,354.49743438005925,40.53919383408417,2022-07-08
3.1416,72.7452,12.2764,12.4964,354.9404,5.4024,354.6923798439604,56.01306535536292,2022-07-09
3.1224,72.7732,4.04,11.9352,355.3704,4.67,355.11390069723535,55.801799412353645,2022-07-10
3.0724,72.8444,2.5284,12.1676,356.3596,4.108,356.1058199566582,54.9171801940891,2022-07-11
2.9516,72.7984,3.3256,12.9404,357.3484,3.264,357.10499167972165,52.58221976243555,2022-07-12
3.226,72.6712,2.4468,12.678,359.4688,3.9368,359.2202277004462,57.42285603391502,2022-07-13
3.5412,72.7184,3.5056,11.95,356.938,4.3168,356.68058980959546,63.23542151651129,2022-07-14
3.1132,72.9004,0.6224,10.6656,342.6136,3.8344,342.3473489435026,55.983949718729406,2022-07-15
3.064,72.972,1.4832,10.9364,338.7984,4.3324,338.5392467466836,55.10074007067054,2022-07-16
2.6584,73.0856,0.642,11.5208,343.3896,4.3832,343.13572124811554,47.78285422765014,2022-07-17
2.944,72.952,0.6564,12.1784,351.5852,4.9596,351.33497617507396,52.69784699951386,2022-07-18
2.8728,72.7784,2.1228,12.8424,361.5816,4.3364,361.3339184067306,51.18188401954992,2022-07-19
2.3392,72.7116,6.4232,12.4212,356.6588,3.7208,356.40849674555267,41.69841189784459,2022-07-20
2.3596,72.8952,4.5408,11.0468,351.678,4.262,351.4107217502369,42.3721987520432,2022-07-21
2.4448,73.006,3.582,11.8168,350.1148,3.608,349.86035556364516,43.8500901288882,2022-07-22
2.4412,72.9756,6.1128,12.1912,344.276,3.5368,344.03115922265613,43.709860182699295,2022-07-23
2.9684,72.9664,4.9432,11.7836,343.7832,3.5972,343.5328759437446,53.218734392026235,2022-07-24
2.9576,73.0916,5.1248,11.6124,351.91,3.516,351.6512017671737,53.148024530647525,2022-07-25
2.7792,73.1536,7.0672,11.9416,351.0652,3.7316,350.81190194562356,49.926824901123666,2022-07-26
2.5444,73.0704,4.8744,12.2036,355.324,4.1612,355.07148304849756,45.61486360896103,2022-07-27
2.644,73.1116,10.6012,12.282,360.8968,4.324,360.6414808396446,47.414147171972274,2022-07-28
3.2056,73.0348,11.1064,12.8952,357.3344,4.7424,357.09036882363984,57.30168253231511,2022-07-29
2.4628,72.882,14.4948,12.6916,354.6424,3.2656,354.39735691033087,43.962953118748594,2022-07-30
3.02,72.704,8.4824,12.3816,351.5708,4.7896,351.3235035507974,53.836142536957155,2022-07-31
2.8316,72.7168,2.9024,12.6068,348.5368,3.8644,348.2947977756846,50.446722275228055,2022-08-01
2.5416,72.7444,3.024,11.9984,337.9508,4.4488,337.70776420203146,45.394025139608445,2022-08-02
2.3856,72.9108,7.3164,12.2552,348.4684,3.158,348.2214917767504,42.666839380321264,2022-08-03
2.6016,72.9636,5.7204,12.8368,354.3728,2.9244,354.1299782983767,46.46903505768487,2022-08-04
2.5596,72.8768,4.208,12.9752,350.4616,3.2684,350.2233589007477,45.6423662733398,2022-08-05
2.486,72.6948,2.96,12.8192,348.896,3.4624,348.65668923683177,44.2433572904186,2022-08-06
2.2616,72.726,3.7188,11.6436,351.4844,3.6948,351.22638229574574,40.4332021021782,2022-08-07
2.448,72.7636,1.3084,12.0892,344.5744,3.7772,344.32789853680845,43.71990870934296,2022-08-08
2.5196,72.8048,1.9316,12.0976,353.3228,3.5236,353.07016280387023,45.02279773181725,2022-08-09
2.5108,72.706,4.924,12.8772,350.398,3.4472,350.1584583748346,44.682545093123935,2022-08-10
2.9772,72.83,10.7336,11.546,348.2684,4.0852,348.01129072597337,53.32118835794092,2022-08-11
2.5164,72.8412,0.5064,11.5804,335.8704,3.8272,335.6229382679632,45.06981703737309,2022-08-12
2.5004,72.8212,0.5692,11.3804,341.9276,3.4848,341.6727311770768,44.802424022780585,2022-08-13
2.7212,72.9132,13.6572,12.5748,353.3452,5.516,353.0994067836066,48.6162603077022,2022-08-14
2.2576,73.0268,8.1624,11.1116,343.6528,3.3632,343.3926056588409,40.60447836797505,2022-08-15
3.0128,73.038,0.9368,11.5412,338.7304,4.912,338.480262449686,54.11379561224368,2022-08-16
2.542,73.0032,0.26,11.632,336.0392,3.8028,335.7923542280717,45.62131220253191,2022-08-17
2.5636,72.8232,0.1376,11.9964,338.184,3.8128,337.94076835823097,45.83687420025134,2022-08-18
2.8092,72.7608,11.884,12.7992,349.1324,4.2444,348.89265173296076,50.044240699403545,2022-08-19
2.4664,72.9304,11.084,11.3,347.1376,3.618,346.87763482701996,44.27198901882734,2022-08-20
2.6584,72.8064,1.3804,10.93,341.9384,4.1248,341.6767471872872,47.699309398474,2022-08-21
2.7868,72.7684,0.5008,12.0768,337.9252,4.0884,337.68328189368003,49.77613403219503,2022-08-22
3.0372,72.992,2.0472,11.7496,333.2704,3.2252,333.02725211331887,54.47781496195871,2022-08-23
2.4664,73.184,6.0572,11.6476,342.6812,3.902,342.4297029209901,44.37171291133273,2022-08-24
2.2524,73.0896,1.9764,12.0964,338.1848,3.9584,337.9429701894173,40.40580807782864,2022-08-25
2.4088,72.9688,0.1368,11.7176,330.9232,4.4968,330.68131626308514,43.197414620450715,2022-08-26
2.93,72.8416,0.11,11.7228,334.1452,4.0764,333.9010348140329,52.45162864116718,2022-08-27
3.1832,72.8996,5.0132,12.5888,332.8924,5.0648,332.6610206694546,56.856840153167106,2022-08-28
2.7976,73.1976,3.0156,12.0228,349.8568,4.5372,349.60555689161697,50.273280586697055,2022-08-29
2.5052,73.2188,0.4612,11.5624,333.0928,4.552,332.8471281595216,45.10466821422038,2022-08-30
2.8488,73.0324,0.548,11.7128,330.3744,4.5044,330.1328501818841,51.133398635113934,2022-08-31
2.8496,73.0544,2.4116,12.352,335.8136,4.2196,335.57698366602955,51.048618127741236,2022-09-01
2.7288,73.1344,2.5788,11.8204,338.1664,4.4056,337.9206902631608,49.029393622904315,2022-09-02
2.8984,72.8564,0.4116,11.2816,335.224,4.8416,334.972687780626,51.976980879821845,2022-09-03
2.7352,72.8052,2.0904,10.3832,346.3416,4.7168,346.06796367717374,49.17115758199711,2022-09-04
2.5692,72.9388,0.928,8.4024,328.8528,3.5404,328.5607016614981,46.59723621973914,2022-09-05
2.506,73.0812,0.1296,8.366,307.956,3.6872,307.6818686237921,45.54560951473618,2022-09-06
2.2616,73.2404,0.6596,9.1804,309.0132,3.3704,308.7511235319977,41.07444694373081,2022-09-07
2.1284,73.302,0.6388,9.578,324.5416,3.4044,324.27274897483,38.633416700824114,2022-09-08
2.3308,73.2584,0.662,10.4044,327.2132,3.6472,326.9549976868876,42.15886524426269,2022-09-09
2.3076,73.1656,5.4608,10.5268,336.1876,3.5648,335.9242117193592,41.6683702387115,2022-09-10
2.24,73.0156,4.8184,10.2364,331.4688,3.252,331.20464913088927,40.40615611079898,2022-09-11
2.3944,72.8776,1.7732,10.1692,324.0008,3.6896,323.7415795951019,43.11988798390896,2022-09-12
2.3384,72.96,1.4688,9.7988,328.396,3.1064,328.1274753833949,42.21420707601417,2022-09-13
2.8416,73.0136,6.1668,10.6896,347.6332,4.5212,347.36342706868,51.1748507984427,2022-09-14
2.4316,72.8308,19.3928,10.4484,352.7048,4.0336,352.42719920549723,43.718605803017795,2022-09-15
2.4008,72.5552,22.4132,10.7952,345.1736,4.6044,344.9073841958596,42.94898052112255,2022-09-16
2.9156,72.72,20.0056,10.0156,345.882,5.5112,345.60276378370645,52.42086514183759,2022-09-17
2.1204,72.9764,2.3808,9.7164,337.3876,3.8768,337.1103800063219,38.298497164411216,2022-09-18
2.2904,73.0912,1.8736,10.606,346.3484,4.1444,346.07830637268427,41.304202252562995,2022-09-19
2.4188,73.0948,2.7392,10.9688,340.0868,3.9916,339.82715259005255,43.56616533120532,2022-09-20
2.6308,73.0888,6.8764,11.0108,342.9128,4.0272,342.6516356685966,47.373706258069724,2022-09-21
2.582,73.0596,6.008,10.668,347.4284,3.9252,347.1584451771966,46.53250767286051,2022-09-22
2.3124,73.0036,44.2496,10.5376,345.1052,3.1428,344.83499610893284,41.66100566776044,2022-09-23
2.47,72.9096,27.7104,10.2708,342.8872,3.9624,342.61450085562785,44.484920033478325,2022-09-24
3.6212,72.964,39.7,9.972,333.8572,6.1256,333.58697946466,65.33567672828912,2022-09-25
2.454,73.1104,1.608,8.1808,313.0,4.4608,312.7182821162866,44.6477216684857,2022-09-26
2.1492,73.0168,0.0012,7.4244,301.9612,3.5244,301.67681707942637,39.157454304980554,2022-09-27
2.2484,72.944,0.8332,8.2024,301.8412,3.3076,301.5698758911294,40.81082669556617,2022-09-28
2.258,72.9456,0.0332,8.1156,307.1904,3.7108,306.91283202866845,40.99862427470467,2022-09-29
2.2164,72.9988,0.0204,8.3616,298.436,4.1012,298.1702732725763,40.23744835187803,2022-09-30
2.4592,72.9308,2.6488,7.4556,309.2368,3.758,308.94611059876206,44.747766030890254,2022-10-01
2.2652,72.954,0.4416,7.082,299.6192,3.2964,299.33114661363334,41.285809124924796,2022-10-02
2.4864,73.0796,0.0108,7.3364,291.1756,3.6368,290.8999199361644,45.35427356143496,2022-10-03
2.3904,73.2288,0.4556,7.6408,307.5528,4.388,307.2668907007736,43.64479804715267,2022-10-04
2.4488,73.1672,2.1656,7.4296,298.8648,4.9852,298.583421184947,44.70710265189182,2022-10-05
3.0712,73.1216,9.9088,8.608,312.9032,6.3248,312.6286514201781,55.80079596471187,2022-10-06
2.4172,73.176,14.1648,8.618,328.6288,4.6124,328.34062494948563,43.949349076529664,2022-10-07
2.1708,73.22,31.5672,7.7972,326.6888,3.524,326.3879359511634,39.608436024605915,2022-10-08
2.652,73.2596,55.2164,7.1684,326.6868,3.5524,326.37435481853055,48.52318750620544,2022-10-09
2.8796,73.272,11.4572,6.546,317.9184,6.2392,317.6026937524827,52.81372750603029,2022-10-10
2.5832,73.0908,5.012,4.8828,310.2784,4.7104,309.93738857413103,47.54310907265456,2022-10-11
2.3776,73.0944,0.6448,4.6532,284.8412,3.6864,284.5236952634203,43.79741903756392,2022-10-12
2.1672,73.168,0.0528,4.5344,269.8456,3.4964,269.5426023546212,39.978966112445846,2022-10-13
1.9176,73.172,0.0004,3.9724,261.88,3.5328,261.5755634044098,35.44819941134937,2022-10-14
1.916,73.1584,0.0,4.402,263.3232,3.5736,263.025103429718,35.35722785247875,2022-10-15
2.1424,73.3436,0.0,4.152,264.9208,4.0056,264.61623039109634,39.670954123878545,2022-10-16
2.0656,73.3024,0.0,3.224,263.3032,4.0012,262.9825491604624,38.35571648700803,2022-10-17
2.3676,73.1032,0.12,2.2308,270.956,3.3596,270.6048776040445,44.00215302525878,2022-10-18
2.2892,73.074,0.0592,1.5876,261.1672,3.9464,260.81476737993665,42.627649178125324,2022-10-19
2.296,73.2232,0.1248,0.552,264.0292,3.7152,263.6487054084982,43.00366620884697,2022-10-20
2.3044,73.352,0.1768,0.4324,255.3956,4.2968,255.02472947691209,43.25581868291674,2022-10-21
1.7416,73.428,0.0568,-0.7596,252.5956,2.784,252.19965446940097,32.86859822586191,2022-10-22
2.0724,73.394,0.0,0.3576,247.4004,3.434,247.03942039693646,38.933872959011524,2022-10-23
2.1816,73.0744,0.0,0.5532,245.6448,3.4672,245.29082638924592,40.777760706604724,2022-10-24
2.5392,72.9372,0.0,0.0992,241.5196,4.2232,241.16133244923248,47.45150182820017,2022-10-25
2.2456,73.2104,0.0,0.304,241.3724,4.16,241.019008238308,42.09046888490754,2022-10-26
2.484,73.2064,0.0,0.5084,238.5664,5.136,238.22164312812356,46.521608639018346,2022-10-27
1.9628,73.2256,0.0,0.0832,237.0672,3.2976,236.71517684668464,36.82717323260825,2022-10-28
2.0452,73.2672,0.0,0.566,241.9764,3.7428,241.62799688742624,38.32728525381387,2022-10-29
1.962,73.3132,0.0,0.49,240.3092,3.5816,239.9615168706402,36.80141033295925,2022-10-30
2.2628,73.3272,0.0,-0.024,241.6832,3.7648,241.32185083081248,42.531538456753246,2022-10-31
2.3524,73.3384,0.0,0.3288,249.6588,4.3456,249.2938546786724,44.16536265738926,2022-11-01
1.9512,73.1692,0.0,-0.338,242.124,3.042,241.75462666331896,36.63780859619842,2022-11-02
1.8548,73.162,0.0,-0.198,244.8536,3.296,244.48340437767402,34.80641070225567,2022-11-03
1.9356,73.3292,0.0,1.1916,250.7976,3.3684,250.4505726070072,36.2212770545598,2022-11-04
2.322,73.4616,0.0,2.1868,258.7268,3.9136,258.3905967528612,43.373173823914485,2022-11-05
2.0372,73.4344,0.0,0.884,252.0056,3.7988,251.65002623061508,38.220083645967584,2022-11-06
2.1448,73.3296,0.0,-0.1136,264.0276,4.4136,263.63056984456796,40.32816235063844,2022-11-07
2.0804,73.3076,0.0,-0.5188,251.3328,3.838,250.94489604140688,39.16364961029505,2022-11-08
2.6068,73.2652,0.2868,0.856,273.4212,3.8988,273.03472210488684,48.79869903282823,2022-11-09
2.6056,73.2228,0.5312,-1.5236,264.7376,3.7004,264.30160059065975,49.17506750628448,2022-11-10
2.5492,73.1736,0.068,-4.1508,230.1136,4.6164,229.6632935028201,48.547873129286714,2022-11-11
2.7976,73.1176,0.0,-4.8344,221.0788,5.3164,220.62602300919767,53.373353213351955,2022-11-12
2.3936,73.0952,0.0256,-5.5952,231.0024,4.3108,230.504550984904,45.78155641601164,2022-11-13
2.8148,73.176,1.2712,-1.8008,274.2648,5.0396,273.80490139873433,53.14354581940977,2022-11-14
2.4704,73.1316,0.0804,-1.1884,253.8208,4.1128,253.41176142411985,46.50799651154883,2022-11-15
2.8836,72.9756,0.0388,-1.5096,235.2716,4.4212,234.8844803278212,54.23519361358887,2022-11-16
1.9968,72.9664,0.004,-3.6048,219.8028,3.304,219.38794886399478,37.84327817821931,2022-11-17
1.9232,73.1868,0.0,-3.648,227.1856,3.9676,226.75558869308966,36.56436885411474,2022-11-18
2.5556,73.2492,0.0,-2.8492,239.8552,4.8896,239.42448009944832,48.48543531449334,2022-11-19
2.7496,73.1336,0.0,-4.3564,228.1168,4.8356,227.66425977063616,52.37576896827644,2022-11-20
2.5792,73.078,0.0,-5.708,236.7204,4.8616,236.20634140769025,49.340656848989006,2022-11-21
2.686,73.0608,0.0,-5.1728,232.7224,4.8856,232.23486400765046,51.26907141498871,2022-11-22
2.1124,73.068,0.0,-4.1416,223.7052,3.6204,223.2677013409367,40.16986779809405,2022-11-23
1.9924,73.212,0.0,-6.0704,226.0732,3.3808,225.57012038697093,38.23674826991218,2022-11-24
2.0704,73.3804,0.0,-5.418,233.6004,3.91,233.10291049261212,39.72801959744487,2022-11-25
2.2524,73.1712,0.0,-4.54,235.0648,5.086,234.59274174924386,42.95625227144645,2022-11-26
